"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
16,5,0,0.0807361582151588,0.0187069002909924,0.5790501325525,0.0115671010023471,0.0185236326138257,0.500647803240784,1.54969741335183,332.37179815159,0,333.104205387029,0,32037.0020840394,0,1
17,5,0,1.03845315896272,0.0195868532951365,7.51473700097042e-06,0.0115192236114381,0.0185248740301221,1.03867318490825,0.0195935672706006,330.295930313873,0,333.104013656003,0,330.29527377494,0,1
18,5,0,0.0809477298620034,0.018710675829671,0.578065958558584,0.0115012698477281,0.018522587385338,0.254846052569422,1.11540311705491,332.371598945522,0,333.104354686566,0,32037.0020840394,0,1
19,5,0,1.03478673782323,0.0195947629633573,0.000497925691417944,0.0115263509862636,0.0185303592565987,0.348692257107776,1.23646579973805,330.331792804379,0,333.104120072985,0,32037.0020840394,0,1
20,5,0,6.66289062012923,0.0181499043085802,0.20279998492899,0.0115308331238205,0.0185216013893216,1.0386406290925,0.019597605156941,336.856076995281,0,333.104108818397,0,330.295504235045,0,1
1,6,0,0.158689157545638,3.94007674397207,0.0327867315601129,0.00039578136658492,3.72716962206268,0.941491646100554,6.21188856640775,31758.1514249896,0,31758.1514249896,0,31758.1514249896,0,1
2,6,0,0.011358767384171,0.0185753144746082,1.15394691529246,0.0280114144784585,7.177721686614,0.163251539354159,3.8193387661048,355.314403871081,0,31758.1514249896,0,31758.1514249896,0,1
3,6,0,1.57873366916272,4.36396826448817,0.0500021160455533,0.0237737704021771,0.0185872907451585,0.976239924932045,0.0199584380344863,31758.1514249896,0,355.213872036042,0,336.176994959285,0,1
4,6,0,0.969002172354996,0.0199693020169322,0.001003718898268,0.0235387691702118,0.0185898387619673,0.221308620358906,1.21820789130773,336.212431349158,0,355.21395426007,0,31758.1514249896,0,1
5,6,0,0.125201077047675,3.12199895872916,0.154295157513166,0.023708295973222,0.0185887293220327,0.345060168734235,3.71286509189983,31758.1514249896,0,355.213820400254,0,31758.1514249896,0,1
6,6,0,1.09762324771407,0.0210469426615225,5.49710526574735e-10,0.0237854858572889,0.0185938629634675,0.975690110927987,0.0199674721635971,354.344482706068,10,355.213849826597,0,336.176222446418,0,1
7,6,0,0.566151532187332,0.0187706499729664,0.323991211930098,0.023791056943375,0.0185886191530522,0.310447671652241,1.75954205179914,354.707220279649,0,355.213806468154,0,31758.1514249896,0,1
8,6,0,0.974957625590361,0.019962227405005,6.56753913201163e-05,0.0234755957977989,0.0185980334538869,4.20668278925645,0.0187655397891679,336.178639742278,0,355.21412111531,0,355.169861990621,0,1
9,6,0,0.975299651178937,0.0199661319387101,6.96828614464374e-07,0.0239439466295641,0.0185884015075837,0.200442386896989,0.956691900934082,336.176240675869,0,355.213943642473,0,31758.1514249896,0,1
10,6,0,3.43367110883652,0.0187923389331202,0.0199452160489481,0.0175953463349017,6.20212006845949,0.231205383138531,1.20347132590286,355.124522433675,0,31758.1514249896,0,31758.1514249896,0,1
11,6,0,0.884421625707186,6.09285077829787,0.0551985842834853,0.0234679901411854,0.0185952485056266,0.975343502195825,0.0199699628968463,31758.1514249896,0,355.213989299429,0,336.17628126653,0,1
12,6,0,0.00555197471376202,0.018556991322129,1.3154987009709,0.0107253491459872,0.0188404365203716,0.975220008590219,0.0199674460620796,355.39528980943,0,354.888309752628,0,336.17625121038,0,1
13,6,0,1.10114552580265,2.78689555057767,0.0512419767983453,0.0107453430821597,0.0188355223607049,0.975676860376449,0.0199681439776892,31758.1514249896,0,354.888966661425,0,336.176233722125,0,1
14,6,0,0.957806742329154,4.17793579644672,0.492620656659147,0.0237018554064679,0.018590693343853,0.524086398075547,2.14775046275999,31758.1514249896,0,355.21376148533,0,31758.1514249896,0,1
15,6,0,0.0570394876431085,0.0190134035767977,0.637367245566859,0.0239293106063251,0.0185902680166736,0.149115355378176,1.96207114770373,354.85427810273,0,355.213921863369,0,31758.1514249896,0,1
16,6,0,6.06068174060593,0.018375185902418,0.717281852365047,0.0235636198435244,0.0185902369215612,0.719486721776399,2.3471521989506,356.744877739064,0,355.21389446164,0,31758.1514249896,0,1
17,6,0,1.06201145679026,2.53438895407364,0.169835217809654,0.0107179021585071,0.0188450613109198,0.293343198779728,1.81148023174271,29805.1821707086,10,354.888238249976,0,31758.1514249896,0,1
18,6,0,0.196754745040161,1.40247760841645,0.125303820177726,0.023220812224383,0.018596589634714,0.97564442817902,0.0199653959615279,31758.1514249896,0,355.214613111612,0,336.176202576677,0,1
19,6,0,4.70668741430155,2.28404826376573,0.104685270165104,0.023815543422839,0.0185864000447633,0.975715938787035,0.0199682723622865,31758.1514249896,0,355.213924526638,0,336.176251980737,0,1
20,6,0,5.30966089908995,2.22878865524639,0.0487567721868479,0.0377227579319512,13.9701584958424,4.20212636946597,0.0187623649968697,31758.1514249896,0,31758.1514249896,0,355.169633376538,0,1
1,7,0,1.05943011838243,0.0200713469951161,0.000880498978644732,0.0105308032958617,0.0190270322725846,0.477181876900935,2.21731928244052,325.577319169514,0,328.225759485754,0,31257.2746641893,0,1
2,7,0,0.93262240955893,0.0190047006602691,0.215982890093878,0.0311043944572646,0.0187085392246531,3.45084220500765,0.0190266968081497,326.808761992003,0,328.172642919611,0,326.861196556596,0,1
3,7,0,1.52595226249119,0.0190288548639199,0.12985230610514,0.0312348402644746,0.0187071073377881,0.175464098231681,1.26483082995452,326.75587676217,0,328.172718053861,0,31257.2746641893,0,1
4,7,0,0.0140980916063008,0.0187021509504833,1.16391403449381,0.0313064516769114,0.0187084727320261,0.554589778452808,1.8756466486871,328.328841978978,0,328.172656727826,0,31257.2746641893,0,1
5,7,0,7.09867969889988,0.0185698309140172,0.405070496171634,0.0308797759897174,0.0187128228059072,0.189372265894217,3.95810438422203,328.861381295311,0,328.172582525134,0,31257.2746641893,0,1
6,7,0,1.5739736553724,0.0190235305227635,0.125196373318033,0.0313160058523118,0.0187099089183373,1.06509903510217,0.0200767435505535,326.755492104059,0,328.172624238357,0,325.575448063404,0,1
7,7,0,0.890898006338883,0.0200488331706692,0.0295938086220107,0.0310957834848901,0.0187085612496865,3.45064545550569,0.0190190300113152,326.048661416703,0,328.172643457539,0,326.86097187736,0,1
8,7,0,0.310015011012913,1.70104973857708,0.0809176305080371,0.0314875001567292,0.0187078867792062,1.06573362428087,0.0200719246874045,31257.2746641893,0,328.172768131623,0,325.575378642287,0,1
9,7,0,0.185335234591639,3.05871536888708,0.114059968339455,0.0305644211214158,0.0187207975588433,3.43461620887837,0.019021251391914,31257.2746641893,0,328.173122656221,0,326.861044239471,0,1
10,7,0,0.00532346780078186,0.0186728918472791,1.3975281183044,0.0311683954599141,0.0187098817299793,0.81057345644374,5.00584554386776,328.47085630319,0,328.172584759778,0,31257.2746641893,0,1
